symbol,entry_time,exit_time,days_held,entry_price,exit_price,qty,invested,reason,gross_pnl,charges,net_pnl,win
BBNPPGOLD,2025-03-25 00:00:00+05:30,2025-07-01 00:00:00+05:30,67,85.68559999999998,94.6053,291,24934.509599999994,End of Backtest,2595.632700000006,58.269312392265,2537.363387607741,1
AXISGOLD,2025-03-26 00:00:00+05:30,2025-07-01 00:00:00+05:30,66,76.12604999999999,81.63828,328,24969.344399999998,End of Backtest,1808.0114400000007,57.528334554443994,1750.4831054455567,1
AXISBPSETF,2025-04-02 00:00:00+05:30,2025-07-01 00:00:00+05:30,62,12.8128,12.73725,1951,24997.7728,End of Backtest,-147.39804999999959,55.559338076092494,-202.9573880760921,0
AXISHCETF,2025-04-21 00:00:00+05:30,2025-07-01 00:00:00+05:30,52,140.82067999999998,147.0528,177,24925.260359999997,End of Backtest,1103.0852400000017,56.697419408525995,1046.3878205914757,1
AXISCETF,2025-04-29 00:00:00+05:30,2025-07-01 00:00:00+05:30,45,117.61749999999999,121.02885,212,24934.91,End of Backtest,723.2062000000028,56.324098280970006,666.8821017190328,1
BANKNIFTY1,2025-05-09 00:00:00+05:30,2025-07-01 00:00:00+05:30,38,552.57202,591.46794,45,24865.740899999997,End of Backtest,1750.316400000002,57.237468094170005,1693.078931905832,1
BBETF0432,2025-05-16 00:00:00+05:30,2025-07-01 00:00:00+05:30,33,1270.8695999999998,1277.27145,19,24146.522399999994,End of Backtest,121.6351500000037,53.941775966032495,67.69337403397121,1
ABSLLIQUID,2025-05-27 00:00:00+05:30,2025-07-01 00:00:00+05:30,26,1000.9999999999999,999.00999,24,24023.999999999996,End of Backtest,-47.760239999996884,53.492649194556,-101.25288919455289,0
