date,open,high,low,close,volume
2024-06-03 00:00:00+05:30,225.1,225.3,220.8,222.05,8964424
2024-06-04 00:00:00+05:30,222.95,222.95,208.5,219.1,17730732
2024-06-05 00:00:00+05:30,219.85,227.5,219.5,225.75,12267428
2024-06-06 00:00:00+05:30,227.5,231.0,226.3,230.5,15425568
2024-06-07 00:00:00+05:30,235.0,243.2,234.15,242.3,72672440
2024-06-10 00:00:00+05:30,244.2,244.2,236.7,237.6,18311752
2024-06-11 00:00:00+05:30,239.6,239.6,237.2,238.0,9371714
2024-06-12 00:00:00+05:30,239.0,242.2,237.8,238.45,13875116
2024-06-13 00:00:00+05:30,240.0,242.7,239.1,241.3,12995932
2024-06-14 00:00:00+05:30,242.5,242.8,238.1,238.75,11322596
2024-06-18 00:00:00+05:30,240.5,246.5,240.0,245.9,31870984
2024-06-19 00:00:00+05:30,246.1,248.6,243.4,247.9,20880284
2024-06-20 00:00:00+05:30,248.75,248.75,244.1,245.2,12571126
2024-06-21 00:00:00+05:30,249.0,250.5,244.55,245.3,95171176
2024-06-24 00:00:00+05:30,245.05,247.45,244.7,245.3,9934518
2024-06-25 00:00:00+05:30,245.3,249.0,244.65,248.4,9258210
2024-06-26 00:00:00+05:30,248.4,249.95,246.9,247.6,12812090
2024-06-27 00:00:00+05:30,246.1,256.0,244.6,255.4,42137138
2024-06-28 00:00:00+05:30,256.0,258.15,252.9,257.4,16405832
2024-07-01 00:00:00+05:30,258.95,267.9,257.05,263.7,30757528
2024-07-02 00:00:00+05:30,264.65,272.5,264.15,269.1,36276968
2024-07-03 00:00:00+05:30,270.95,272.7,267.75,269.5,16049384
2024-07-04 00:00:00+05:30,270.7,274.4,264.55,265.35,19524632
2024-07-05 00:00:00+05:30,265.7,268.25,264.7,267.55,10376090
2024-07-08 00:00:00+05:30,268.0,271.5,267.5,270.6,12176360
2024-07-09 00:00:00+05:30,272.0,272.5,268.8,270.5,8681444
2024-07-10 00:00:00+05:30,270.5,271.7,265.9,267.8,9233748
2024-07-11 00:00:00+05:30,268.35,269.8,265.0,267.05,8807618
2024-07-12 00:00:00+05:30,272.5,282.4,270.8,280.1,54186042
2024-07-15 00:00:00+05:30,283.45,283.45,278.1,279.85,16099478
2024-07-16 00:00:00+05:30,280.9,281.3,278.2,279.85,11239062
2024-07-18 00:00:00+05:30,278.3,287.2,278.2,286.6,25019786
2024-07-19 00:00:00+05:30,289.95,289.95,277.35,278.6,26523490
2024-07-22 00:00:00+05:30,260.5,263.4,250.8,252.9,76014568
2024-07-23 00:00:00+05:30,254.0,254.0,243.2,250.3,25847632
2024-07-24 00:00:00+05:30,251.25,253.2,249.9,250.05,12240276
2024-07-25 00:00:00+05:30,248.0,253.75,246.65,253.4,21887890
