date,open,high,low,close,volume
2024-07-01 00:00:00+05:30,826.0,831.75,819.55,825.4,1970264
2024-07-02 00:00:00+05:30,827.0,841.0,817.95,830.4,3484392
2024-07-03 00:00:00+05:30,833.0,842.5,828.2,841.15,1939722
2024-07-04 00:00:00+05:30,842.0,847.0,833.65,838.6,1817264
2024-07-05 00:00:00+05:30,839.95,841.3,830.05,832.8,2792876
2024-07-08 00:00:00+05:30,832.8,839.75,828.05,835.7,1202880
2024-07-09 00:00:00+05:30,836.05,840.8,831.4,838.55,1237622
2024-07-10 00:00:00+05:30,845.0,853.0,822.9,836.7,4948598
2024-07-11 00:00:00+05:30,837.0,842.9,830.3,831.95,1293318
2024-07-12 00:00:00+05:30,837.9,837.9,819.55,821.7,2543048
2024-07-15 00:00:00+05:30,827.0,835.7,818.65,833.3,1494904
2024-07-16 00:00:00+05:30,833.3,851.7,831.1,843.75,3157792
2024-07-18 00:00:00+05:30,842.0,846.95,826.7,844.9,4433926
2024-07-19 00:00:00+05:30,848.0,848.0,808.0,816.4,4601334
2024-07-22 00:00:00+05:30,815.05,833.9,805.45,831.9,3125767
2024-07-23 00:00:00+05:30,836.95,839.05,778.2,809.35,11426098
2024-07-24 00:00:00+05:30,800.0,829.4,797.0,819.4,6572592
2024-07-25 00:00:00+05:30,818.55,822.5,802.55,811.7,3694096
2024-07-26 00:00:00+05:30,817.45,843.65,814.35,829.7,5503367
2024-07-29 00:00:00+05:30,833.95,876.0,830.5,870.0,8358895
2024-07-30 00:00:00+05:30,874.65,885.45,870.0,879.9,4629527
2024-07-31 00:00:00+05:30,882.55,891.55,870.4,889.15,4091190
2024-08-01 00:00:00+05:30,890.0,901.0,867.25,873.9,6040354
2024-08-02 00:00:00+05:30,858.0,866.25,841.45,844.45,3305561
2024-08-05 00:00:00+05:30,832.75,835.05,800.4,810.15,5834107
2024-08-06 00:00:00+05:30,828.55,844.3,817.8,820.7,5035943
2024-08-07 00:00:00+05:30,853.0,853.0,833.55,845.65,2323809
2024-08-08 00:00:00+05:30,843.5,850.5,830.5,832.6,2365759
2024-08-09 00:00:00+05:30,847.6,847.6,829.0,830.9,1309164
2024-08-12 00:00:00+05:30,827.0,840.8,822.45,835.45,1697136
2024-08-13 00:00:00+05:30,837.0,837.5,810.05,813.85,1433125
2024-08-14 00:00:00+05:30,817.8,823.95,809.2,821.65,2076958
2024-08-16 00:00:00+05:30,835.5,874.0,830.4,866.9,8826463
2024-08-19 00:00:00+05:30,869.0,872.65,855.3,857.2,1552098
2024-08-20 00:00:00+05:30,865.0,872.0,860.0,867.35,1686482
2024-08-21 00:00:00+05:30,868.75,871.15,853.3,860.55,1781137
2024-08-22 00:00:00+05:30,862.5,866.5,854.05,859.25,1597012
2024-08-23 00:00:00+05:30,859.25,870.6,847.75,849.5,2524444
2024-08-26 00:00:00+05:30,857.75,857.75,841.0,848.8,1382673
