date,open,high,low,close,volume
2024-06-03 00:00:00+05:30,1483.0,1514.5,1459.0,1510.3,21527942
2024-06-04 00:00:00+05:30,1498.05,1498.05,1359.3,1397.3,36709098
2024-06-05 00:00:00+05:30,1422.0,1431.15,1384.1,1420.75,17464890
2024-06-06 00:00:00+05:30,1435.0,1443.7,1421.35,1431.6,17855722
2024-06-07 00:00:00+05:30,1428.5,1472.0,1426.5,1469.95,18558696
2024-06-10 00:00:00+05:30,1469.95,1493.35,1468.1,1471.4,9251760
2024-06-11 00:00:00+05:30,1469.0,1473.7,1454.7,1456.7,11774902
2024-06-12 00:00:00+05:30,1457.5,1476.0,1455.2,1463.3,10081742
2024-06-13 00:00:00+05:30,1472.0,1472.25,1460.1,1465.25,9181160
2024-06-14 00:00:00+05:30,1470.0,1479.7,1457.2,1477.55,8157998
2024-06-18 00:00:00+05:30,1487.35,1487.4,1471.35,1481.0,7196766
2024-06-19 00:00:00+05:30,1487.5,1487.5,1456.0,1458.65,8725874
2024-06-20 00:00:00+05:30,1459.0,1482.85,1450.1,1473.7,16113776
2024-06-21 00:00:00+05:30,1473.6,1474.7,1440.6,1454.2,31170360
2024-06-24 00:00:00+05:30,1445.5,1449.5,1437.5,1441.5,8878386
2024-06-25 00:00:00+05:30,1443.0,1455.9,1441.0,1454.15,7045386
2024-06-26 00:00:00+05:30,1446.05,1519.0,1445.1,1514.0,22014882
2024-06-27 00:00:00+05:30,1513.75,1537.5,1506.0,1530.55,28383030
2024-06-28 00:00:00+05:30,1531.0,1581.0,1531.0,1565.4,28957336
2024-07-01 00:00:00+05:30,1562.5,1579.4,1555.7,1560.15,7724306
2024-07-02 00:00:00+05:30,1569.5,1573.5,1557.0,1565.2,7749246
2024-07-03 00:00:00+05:30,1566.3,1575.0,1542.8,1552.4,9049620
2024-07-04 00:00:00+05:30,1557.0,1567.5,1550.8,1554.0,6837176
2024-07-05 00:00:00+05:30,1553.8,1598.5,1548.0,1588.6,12269710
2024-07-08 00:00:00+05:30,1589.0,1608.8,1582.5,1600.9,9500806
2024-07-09 00:00:00+05:30,1597.6,1600.5,1580.5,1590.3,6960002
2024-07-10 00:00:00+05:30,1595.0,1597.5,1563.15,1584.2,7134578
2024-07-11 00:00:00+05:30,1587.5,1604.25,1570.5,1580.65,11940946
2024-07-12 00:00:00+05:30,1584.5,1605.15,1574.5,1596.7,12924784
2024-07-15 00:00:00+05:30,1604.45,1605.85,1585.5,1597.2,5329688
2024-07-16 00:00:00+05:30,1593.5,1600.0,1569.1,1576.25,9386838
2024-07-18 00:00:00+05:30,1576.0,1593.9,1557.8,1586.7,12298374
2024-07-19 00:00:00+05:30,1586.0,1590.0,1552.8,1555.15,13140390
2024-07-22 00:00:00+05:30,1537.25,1537.5,1499.3,1500.7,19674376
2024-07-23 00:00:00+05:30,1501.0,1505.75,1463.0,1487.9,18052044
2024-07-24 00:00:00+05:30,1485.0,1509.5,1476.4,1495.7,11913362
