date,open,high,low,close,volume
2024-07-01 00:00:00+05:30,672.05,676.7,665.0,673.85,1155952
2024-07-02 00:00:00+05:30,674.55,679.55,668.25,673.3,1327498
2024-07-03 00:00:00+05:30,675.95,682.2,663.0,666.25,3891265
2024-07-04 00:00:00+05:30,669.35,680.0,661.8,673.45,1223370
2024-07-05 00:00:00+05:30,674.0,678.2,668.15,672.6,1225024
2024-07-08 00:00:00+05:30,667.95,668.25,639.1,642.7,6191001
2024-07-09 00:00:00+05:30,642.7,647.05,638.15,640.05,1436156
2024-07-10 00:00:00+05:30,640.6,642.95,624.55,629.95,6039883
2024-07-11 00:00:00+05:30,626.0,635.95,624.75,633.4,1710082
2024-07-12 00:00:00+05:30,634.0,648.9,633.05,643.8,2044302
2024-07-15 00:00:00+05:30,645.0,648.15,638.25,640.85,1861392
2024-07-16 00:00:00+05:30,644.0,645.7,633.2,634.45,2089842
2024-07-18 00:00:00+05:30,635.0,638.5,630.0,633.05,2224274
2024-07-19 00:00:00+05:30,630.5,635.35,625.15,633.65,1321440
2024-07-22 00:00:00+05:30,628.0,660.4,625.0,655.4,6529913
2024-07-23 00:00:00+05:30,657.0,658.9,643.45,656.25,2321050
2024-07-24 00:00:00+05:30,656.25,663.3,647.25,659.55,5455706
2024-07-25 00:00:00+05:30,657.3,661.75,625.55,631.65,2401579
2024-07-26 00:00:00+05:30,621.0,652.35,620.55,650.4,4555752
2024-07-29 00:00:00+05:30,655.0,658.1,644.35,650.05,4793665
2024-07-30 00:00:00+05:30,652.0,661.5,649.15,651.45,2007413
2024-07-31 00:00:00+05:30,653.45,653.45,637.35,646.05,3723813
2024-08-01 00:00:00+05:30,646.75,659.85,641.95,644.75,1637829
2024-08-02 00:00:00+05:30,638.0,650.95,635.5,637.6,3036465
2024-08-05 00:00:00+05:30,629.9,637.9,622.3,632.0,2173993
2024-08-06 00:00:00+05:30,635.3,644.9,633.0,635.9,1635549
2024-08-07 00:00:00+05:30,640.5,643.9,626.3,630.85,2592406
2024-08-08 00:00:00+05:30,629.0,635.3,624.55,626.1,1374881
2024-08-09 00:00:00+05:30,635.0,636.0,623.25,625.95,1145143
2024-08-12 00:00:00+05:30,620.1,621.4,605.15,609.75,5707504
2024-08-13 00:00:00+05:30,609.75,615.45,606.9,611.95,2326446
2024-08-14 00:00:00+05:30,612.0,615.85,600.25,603.05,1823476
2024-08-16 00:00:00+05:30,607.0,614.0,605.8,613.2,1265653
2024-08-19 00:00:00+05:30,614.1,622.55,610.0,615.25,2273232
2024-08-20 00:00:00+05:30,621.4,626.05,618.65,621.15,2026046
2024-08-21 00:00:00+05:30,618.0,627.5,615.7,625.2,3107738
2024-08-22 00:00:00+05:30,632.0,637.35,629.3,633.4,1214623
2024-08-23 00:00:00+05:30,630.25,636.0,622.9,625.8,1101563
2024-08-26 00:00:00+05:30,631.75,639.05,629.0,633.45,2556753
2024-08-27 00:00:00+05:30,639.25,639.25,632.1,635.1,1239139
2024-08-28 00:00:00+05:30,633.15,636.75,625.85,632.55,1975857
2024-08-29 00:00:00+05:30,631.0,649.4,630.2,640.35,3767187
2024-08-30 00:00:00+05:30,641.5,697.0,641.5,688.7,16426385
2024-09-02 00:00:00+05:30,684.95,693.8,679.2,680.8,3223654
2024-09-03 00:00:00+05:30,679.0,687.85,672.0,674.25,4005570
2024-09-04 00:00:00+05:30,680.0,692.6,671.1,687.75,5338608
2024-09-05 00:00:00+05:30,702.0,722.85,694.25,702.9,7485499
2024-09-06 00:00:00+05:30,702.0,712.75,700.0,703.0,3843381
2024-09-09 00:00:00+05:30,705.0,716.75,696.85,714.2,3856445
2024-09-10 00:00:00+05:30,720.95,724.5,713.0,718.2,2148085
2024-09-11 00:00:00+05:30,718.2,726.95,713.15,722.25,2745980
2024-09-12 00:00:00+05:30,727.85,727.85,717.8,720.5,969180
2024-09-13 00:00:00+05:30,723.0,728.65,717.25,722.9,1230745
2024-09-16 00:00:00+05:30,725.5,727.05,710.55,718.95,1580582
2024-09-17 00:00:00+05:30,717.8,723.4,714.45,719.45,969835
2024-09-18 00:00:00+05:30,720.0,727.65,715.2,724.25,1822792
2024-09-19 00:00:00+05:30,730.0,755.4,725.0,752.5,6130072
2024-09-20 00:00:00+05:30,752.5,754.9,729.15,731.3,2771083
2024-09-23 00:00:00+05:30,732.0,738.3,723.85,735.75,1560148
2024-09-24 00:00:00+05:30,736.0,740.4,730.3,736.2,1678368
2024-09-25 00:00:00+05:30,736.2,741.9,727.65,731.4,2597471
2024-09-26 00:00:00+05:30,732.2,738.0,729.5,735.95,2158790
2024-09-27 00:00:00+05:30,731.1,735.2,726.5,731.1,2788579
2024-09-30 00:00:00+05:30,720.0,743.9,720.0,740.2,2372518
2024-10-01 00:00:00+05:30,740.05,748.15,730.25,732.7,1430628
2024-10-03 00:00:00+05:30,723.05,735.65,723.05,731.7,1821086
2024-10-04 00:00:00+05:30,727.0,744.65,716.9,718.95,2161504
2024-10-07 00:00:00+05:30,726.1,742.45,722.0,733.0,3956104
2024-10-08 00:00:00+05:30,733.0,735.6,721.5,727.35,1285008
2024-10-09 00:00:00+05:30,728.95,731.85,703.3,705.3,3300198
2024-10-10 00:00:00+05:30,711.5,714.9,698.1,699.95,1055278
2024-10-11 00:00:00+05:30,703.8,706.55,688.75,690.4,801609
2024-10-14 00:00:00+05:30,693.6,708.1,682.9,701.0,1873286
2024-10-15 00:00:00+05:30,704.0,704.95,690.65,695.8,527544
2024-10-16 00:00:00+05:30,691.1,698.35,684.4,696.45,1327184
2024-10-17 00:00:00+05:30,699.0,702.4,684.3,686.95,323933
2024-10-18 00:00:00+05:30,683.05,687.5,676.5,683.65,920590
2024-10-21 00:00:00+05:30,684.35,688.75,661.25,664.85,2161816
2024-10-22 00:00:00+05:30,664.85,669.4,636.1,638.5,1318131
2024-10-23 00:00:00+05:30,638.5,655.45,630.05,652.05,2498843
2024-10-24 00:00:00+05:30,660.0,682.9,641.7,645.65,5123554
2024-10-25 00:00:00+05:30,636.5,636.5,599.25,604.5,6950865
2024-10-28 00:00:00+05:30,610.0,622.65,602.65,620.0,3367259
2024-10-29 00:00:00+05:30,621.0,623.5,611.85,621.5,1359311
