date,open,high,low,close,volume
2025-06-02 00:00:00+05:30,220.0,242.0,220.0,242.0,27206468
2025-06-03 00:00:00+05:30,249.0,264.9,236.06,255.31,14051020
2025-06-04 00:00:00+05:30,258.49,268.5,250.45,266.46,5617178
2025-06-05 00:00:00+05:30,266.0,266.24,254.05,260.17,2138915
2025-06-06 00:00:00+05:30,258.0,259.0,252.07,256.99,1691722
2025-06-09 00:00:00+05:30,257.1,262.0,253.0,258.08,2123712
2025-06-10 00:00:00+05:30,264.0,265.5,248.57,254.18,1436592
2025-06-11 00:00:00+05:30,254.5,255.14,239.91,251.73,1951880
2025-06-12 00:00:00+05:30,248.0,251.58,238.49,240.97,1172229
2025-06-13 00:00:00+05:30,233.0,239.53,230.0,235.7,1441586
2025-06-16 00:00:00+05:30,234.81,237.99,227.63,235.03,967118
2025-06-17 00:00:00+05:30,239.7,241.73,234.91,238.69,525867
2025-06-18 00:00:00+05:30,239.35,247.8,237.0,246.66,1088994
2025-06-19 00:00:00+05:30,246.66,251.3,240.41,246.8,814675
2025-06-20 00:00:00+05:30,241.02,246.74,241.02,245.13,2595060
2025-06-23 00:00:00+05:30,242.0,246.99,238.56,245.66,1576791
2025-06-24 00:00:00+05:30,246.09,255.5,244.0,252.26,933748
2025-06-25 00:00:00+05:30,251.99,253.03,249.21,250.06,780274
2025-06-26 00:00:00+05:30,254.0,263.5,250.46,252.22,3713455
2025-06-27 00:00:00+05:30,252.99,257.81,252.46,254.8,1307013
2025-06-30 00:00:00+05:30,252.05,253.09,243.97,245.37,3169116
2025-07-01 00:00:00+05:30,245.99,251.8,242.66,244.03,994302
