symbol,entry_time,exit_time,days_held,entry_price,exit_price,qty,invested,reason,gross_pnl,charges,net_pnl,win
SUNPHARMA,2025-04-22 00:00:00+05:30,2025-07-01 00:00:00+05:30,50,1752.7509999999997,1665.5328,11,19280.261,End of Backtest,-959.4001999999978,41.972765092829995,-1001.3729650928277,0
HUDCO,2025-04-23 00:00:00+05:30,2025-07-01 00:00:00+05:30,49,235.23499999999999,240.1596,85,19994.975,End of Backtest,418.5910000000023,44.997863338349994,373.5931366616523,1
AXISBANK,2025-04-24 00:00:00+05:30,2025-07-01 00:00:00+05:30,48,1200.2990999999997,1172.1267,16,19204.785599999996,End of Backtest,-450.75839999999516,42.33320992368,-493.09160992367515,0
HDFCBANK,2025-04-25 00:00:00+05:30,2025-07-01 00:00:00+05:30,47,963.3623999999999,1004.994,20,19267.247999999996,End of Backtest,832.6320000000032,43.8063116868,788.8256883132033,1
NESTLEIND,2025-04-25 00:00:00+05:30,2025-07-01 00:00:00+05:30,47,1214.6134,1203.795,16,19433.8144,End of Backtest,-173.09439999999813,43.132236488640004,-216.22663648863812,0
